date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:31	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:25%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601abdd22da74a1fa62f06cf_4-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601abdd22da74a1fa62f06cf_4-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:31	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:25%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601bacac941a45e159345891_Video-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601bacac941a45e159345891_Video-1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:32	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:26%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601bab4a5b72a0400ebe71f8_Video-1-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601bab4a5b72a0400ebe71f8_Video-1-1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:26%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601bac96ac78e595c646c4aa_Pexels%20Videos%201994828-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601bac96ac78e595c646c4aa_Pexels%20Videos%201994828-1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:26%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601bac51c81f1e3eb9a43ef9_Pexels%20Videos%202022396-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601bac51c81f1e3eb9a43ef9_Pexels%20Videos%202022396-1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:33	67791/67791	---M--	200	added ('OK')	image/jpeg	etag:%22647d1ce1ce21f57108c4fffb3f6600fd%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb48386df0cf_pexels-lisa-fotios-3121927%20(1).jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb48386df0cf_pexels-lisa-fotios-3121927%20(1).jpg	(from https://rewind-single-page.webflow.io/)
12:56:35	242195/242195	---M--	200	added ('OK')	image/jpeg	etag:%226df0204ff3fb1c8e619904f78c4b9821%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb3e2a6df0d2_pexels-aidan-roof-2449595%20(1).jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb3e2a6df0d2_pexels-aidan-roof-2449595%20(1).jpg	(from https://rewind-single-page.webflow.io/)
12:56:35	379302/379302	---M--	200	added ('OK')	image/jpeg	etag:%22ce16aedf7805568d1831d1612726c408%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbc30b6df0d3_pexels-hoang-loc-2524145%20(1).jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbc30b6df0d3_pexels-hoang-loc-2524145%20(1).jpg	(from https://rewind-single-page.webflow.io/)
12:56:36	225462/225462	---M--	200	added ('OK')	image/jpeg	etag:%22248c0b64fc7e4c3521bc17123a6faf7b%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbca2b6df0d0_pexels-chay-garc%c3%ada-2910028%20(1).jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbca2b6df0d0_pexels-chay-garc%c3%ada-2910028%20(1).jpg	(from https://rewind-single-page.webflow.io/)
12:56:37	266025/266025	---M--	200	added ('OK')	image/jpeg	etag:%22250d104aa28d72492419db58e0f3b4bc%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb525c6df0d1_pexels-aidan-roof-2449594%20(1).jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb525c6df0d1_pexels-aidan-roof-2449594%20(1).jpg	(from https://rewind-single-page.webflow.io/)
12:56:37	127637/127637	---M--	200	added ('OK')	image/jpeg	etag:%223899f969d54adcfe3ff4ae34da428df5%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb2d856df0e5_about2.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb2d856df0e5_about2.jpg	(from https://rewind-single-page.webflow.io/)
12:56:37	64445/64445	---M--	200	added ('OK')	image/jpeg	etag:%229150bb773f11d784f3a2c299fd33887f%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb91a76df0e6_about1.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb91a76df0e6_about1.jpg	(from https://rewind-single-page.webflow.io/)
12:56:38	89112/89112	---M--	200	added ('OK')	image/jpeg	etag:%22537568241eb3de86e3f7561b0776bb2a%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb78946df0ec_5.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb78946df0ec_5.jpg	(from https://rewind-single-page.webflow.io/)
12:56:38	144395/144395	---M--	200	added ('OK')	image/jpeg	etag:%22a1b0e7bd99d53ba404e5cd2d8fe12e66%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb30d16df0ef_2.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb30d16df0ef_2.jpg	(from https://rewind-single-page.webflow.io/)
12:56:38	22736/22736	---M--	200	added ('OK')	image/jpeg	etag:%22fd42ca28d28a623ce36db09dc3c56cfa%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb279e6df0e7_28.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb279e6df0e7_28.jpg	(from https://rewind-single-page.webflow.io/)
12:56:38	93562/93562	---M--	200	added ('OK')	image/jpeg	etag:%22121c15816d5be462eb1f061897ab8994%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb78f96df0ed_11.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb78f96df0ed_11.jpg	(from https://rewind-single-page.webflow.io/)
12:56:38	95097/95097	---M--	200	added ('OK')	image/jpeg	etag:%2264fbd95841258e746c07b4d15f14581c%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb03a26df0ee_29.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb03a26df0ee_29.jpg	(from https://rewind-single-page.webflow.io/)
12:56:39	54588/54588	---M--	200	added ('OK')	image/jpeg	etag:%228312e1174d587afb1da9d3593c299e9b%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb1e826df0e9_7.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb1e826df0e9_7.jpg	(from https://rewind-single-page.webflow.io/)
12:56:39	84063/84063	---M--	200	added ('OK')	image/jpeg	etag:%227357d48108c67c8c0f3d81f90596a0b0%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb880d6df0ea_8.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb880d6df0ea_8.jpg	(from https://rewind-single-page.webflow.io/)
12:56:39	56582/56582	---M--	200	added ('OK')	image/jpeg	etag:%224f44ff79761d1b51ef8aad1920533deb%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbc6786df0eb_25.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbc6786df0eb_25.jpg	(from https://rewind-single-page.webflow.io/)
12:56:39	26063/26063	---M--	200	added ('OK')	image/jpeg	etag:%221440d0ab87e3effb159a64fb2c937bbf%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb9c376df0e8_17.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb9c376df0e8_17.jpg	(from https://rewind-single-page.webflow.io/)
12:56:39	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:34%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/602145ef1de37c59fb520afc_video1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/602145ef1de37c59fb520afc_video1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:40	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:34%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/602148c517fd0db087feef3e_Video%202-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/602148c517fd0db087feef3e_Video%202-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:34%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/6021490975a59cfc4ead87a7_video3-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/6021490975a59cfc4ead87a7_video3-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:40	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:34%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/602149d1b5fd30503ef3fa1e_video4-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/602149d1b5fd30503ef3fa1e_video4-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:41	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:35%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/60214a56f4ce0c82cb213c56_video5-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/60214a56f4ce0c82cb213c56_video5-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:41	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:35%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/60214afcbc3df405efc2db07_video6-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/60214afcbc3df405efc2db07_video6-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:41	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:35%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/60214be0a26597df54884e47_Video7-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/60214be0a26597df54884e47_Video7-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:36%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/60214c8942193759765756cf_video8-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/60214c8942193759765756cf_video8-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:36%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/60214d01f4ce0c61bf21487e_Video%209-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/60214d01f4ce0c61bf21487e_Video%209-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:42	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=602682135feffbb25b6df0ae	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c81f4e.js	(from https://rewind-single-page.webflow.io/)
12:56:43	857828/857828	---M-Z	200	added ('OK')	text/javascript	etag:%22750797f71715b615334c1cd66f573d99%22	https://assets.website-files.com/602682135feffbb25b6df0ae/js/webflow.17f1fb835.js	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/js/webflow.17f1fb835.js	(from https://rewind-single-page.webflow.io/)
12:56:43	177807/177807	---M--	200	added ('OK')	image/jpeg	etag:%2243d037c1e4883c1cb714d39843a0960f%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb16e06df0ca_1.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb16e06df0ca_1.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:43	229595/229595	---M--	200	added ('OK')	image/jpeg	etag:%224c6b2f407f667f31f756033b1a724e13%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb26676df0cb_2.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb26676df0cb_2.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:43	203424/203424	---M--	200	added ('OK')	image/jpeg	etag:%22893d1ba31ec2d58f4eddb37a2068690f%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbead86df0cc_3.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbead86df0cc_3.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:44	267323/267323	---M--	200	added ('OK')	image/jpeg	etag:%2262d24f2b6bef4d584a837468b30e4fc9%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb97ca6df0cd_4.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb97ca6df0cd_4.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:44	264472/264472	---M--	200	added ('OK')	image/jpeg	etag:%227820933ee9857acca5e2a8a51b68756a%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb73fa6df114_1.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb73fa6df114_1.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:44	231535/231535	---M--	200	added ('OK')	image/jpeg	etag:%224d08fa5fc8b6227738d1df4d96ff4215%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbea946df115_2.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbea946df115_2.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:44	239781/239781	---M--	200	added ('OK')	image/jpeg	etag:%22ff2857ee763f8a91fbca1ccdc712f862%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb08e06df116_3.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb08e06df116_3.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:45	274405/274405	---M--	200	added ('OK')	image/jpeg	etag:%22bdab7c262039dc6fa492a068ff6204ab%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbea076df117_4.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbea076df117_4.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:45	67943/67943	---M--	200	added ('OK')	image/jpeg	etag:%22485f5ae8fde40229b59bbfc86aaf878a%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb516f6df118_5.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb516f6df118_5.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:45	140740/140740	---M--	200	added ('OK')	image/jpeg	etag:%22eff9d0df8a517c23e5a0034ede78393f%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb15a46df119_6.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb15a46df119_6.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:45	53744/53744	---M--	200	added ('OK')	image/jpeg	etag:%22019ab5543cb6dcf1c3d8f7059169a85e%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbf5826df11a_7.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffbf5826df11a_7.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:45	205015/205015	---M--	200	added ('OK')	image/jpeg	etag:%2272ab4209a90b479b83212f5efc2c26c1%22	https://assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb0b0a6df11b_8.jpg	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/assets.website-files.com/602682135feffbb25b6df0ae/602682135feffb0b0a6df11b_8.jpg	(from https://assets.website-files.com/602682135feffbb25b6df0ae/css/rewind-single-page.webflow.633ad21de.css)
12:56:46	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:40%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601aaf1d95dc4c0cdb9340eb_production%20ID_4990237-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601aaf1d95dc4c0cdb9340eb_production%20ID_4990237-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:41%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601abd8095dc4c5ffd9379d5_3-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601abd8095dc4c5ffd9379d5_3-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:41%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601abd0e6cf274dd57e34ed7_1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601abd0e6cf274dd57e34ed7_1-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
12:56:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2025%20Jan%202022%2007:26:41%20GMT	https://rewind-single-page.webflow.io/%22https://assets.website-files.com/601aaba1192d007c924fd2de/601abd5850ecb5edaa97b0c7_2-poster-00001.jpg%22	E:/Web%20Development/new%20webs/https___rewind-single-page.webflow.io_/rewind-single-page.webflow.io/_https_/assets.website-files.com/601aaba1192d007c924fd2de/601abd5850ecb5edaa97b0c7_2-poster-00001.jpg_	(from https://rewind-single-page.webflow.io/)
