date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:31:54	42536/42536	---M--	200	added ('OK')	image/jpeg	etag:%229d82e3f0f63c6b6679a699bf9cddc9d0%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605a1d9cdfdb657abee88688_6026394543ad451855e13d9b_woldie-1-p-1080%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605a1d9cdfdb657abee88688_6026394543ad451855e13d9b_woldie-1-p-1080%20(1).jpg	(from https://nyska.webflow.io/)
20:31:55	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:01:55%20GMT	https://nyska.webflow.io/case-studies/functionity	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/functionity	(from https://nyska.webflow.io/)
20:31:55	37594/37594	---M--	200	added ('OK')	image/jpeg	etag:%2205e722f1d4f59417397c2d93dc4e40a4%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2217540d256785fb5da0_5f934c1db75a085d0e85dbe4_functionity-1-p-1080%20(2).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2217540d256785fb5da0_5f934c1db75a085d0e85dbe4_functionity-1-p-1080%20(2).jpg	(from https://nyska.webflow.io/)
20:31:55	15980/15980	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:01:55%20GMT	https://nyska.webflow.io/case-studies/tuido	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/tuido.html	(from https://nyska.webflow.io/)
20:31:55	25124/25124	---M--	200	added ('OK')	image/jpeg	etag:%229a058174405cd04fb1828924e512736b%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2e33b0bbbaf887feedab_5fc674327aeed6357696c1c7_tuido1-p-1080.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2e33b0bbbaf887feedab_5fc674327aeed6357696c1c7_tuido1-p-1080.jpg	(from https://nyska.webflow.io/)
20:31:56	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:01:56%20GMT	https://nyska.webflow.io/case-studies/churchy	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/churchy	(from https://nyska.webflow.io/)
20:31:56	18438/18438	---M--	200	added ('OK')	image/jpeg	etag:%2261df78a6b59737b4db86194f9b0d764f%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2f04b0bbbaed33fef13f_5f6286a07e160e2575a0edd8_churchy-1-p-1080.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605a2f04b0bbbaed33fef13f_5f6286a07e160e2575a0edd8_churchy-1-p-1080.jpg	(from https://nyska.webflow.io/)
20:31:56	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:01:56%20GMT	https://nyska.webflow.io/case-studies/hotely	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/hotely	(from https://nyska.webflow.io/)
20:31:56	62589/62589	---M--	200	added ('OK')	image/jpeg	etag:%22b9ad540f544f4f278a4de1110c8f681a%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605a30b65fbc720ba5961711_5ea860161cdfa2b857b64338_hotely-1-p-1080.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605a30b65fbc720ba5961711_5ea860161cdfa2b857b64338_hotely-1-p-1080.jpg	(from https://nyska.webflow.io/)
20:31:56	17761/17761	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:01:57%20GMT	https://nyska.webflow.io/team/mac	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/mac.html	(from https://nyska.webflow.io/)
20:31:57	73754/73754	---M--	200	added ('OK')	image/jpeg	etag:%22b92779334a67c2358b69d79e1dfebf6f%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed55f3a0d4554a7e64b90d_6056625e4e987f763e3cab08_pexels-photo-6652928%203%20(1)%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed55f3a0d4554a7e64b90d_6056625e4e987f763e3cab08_pexels-photo-6652928%203%20(1)%20(1).jpg	(from https://nyska.webflow.io/)
20:31:57	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:01:57%20GMT	https://nyska.webflow.io/team/claudia	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/claudia	(from https://nyska.webflow.io/)
20:31:57	90492/90492	---M--	200	added ('OK')	image/jpeg	etag:%223da62732fc246109884d56abce222c2d%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed56285d42e01f0a2a7929_605662799ea8067981f24db9_pexels-sinitta-leunen-6577900%202%20(1)%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed56285d42e01f0a2a7929_605662799ea8067981f24db9_pexels-sinitta-leunen-6577900%202%20(1)%20(1).jpg	(from https://nyska.webflow.io/)
20:31:58	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:01:58%20GMT	https://nyska.webflow.io/team/karen	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/karen	(from https://nyska.webflow.io/)
20:31:58	51730/51730	---M--	200	added ('OK')	image/jpeg	etag:%22638311ecd2b41d0f352afb47a278e86e%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed564f0d65c875767bcb0e_605662974e987f754f3cab5d_pexels-sinitta-leunen-5604130%202%20(1)%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed564f0d65c875767bcb0e_605662974e987f754f3cab5d_pexels-sinitta-leunen-5604130%202%20(1)%20(1).jpg	(from https://nyska.webflow.io/)
20:31:58	17997/17997	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:01:58%20GMT	https://nyska.webflow.io/team/olivia	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/olivia.html	(from https://nyska.webflow.io/)
20:31:58	43424/43424	---M--	200	added ('OK')	image/jpeg	etag:%221607c370feb4f22fec4bc725a21c815e%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5673d3345180d5dd9e35_605662c61460d1d51b0d69fa_pexels-photo-5540773%202%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5673d3345180d5dd9e35_605662c61460d1d51b0d69fa_pexels-photo-5540773%202%20(1).jpg	(from https://nyska.webflow.io/)
20:31:58	17461/17461	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:01:58%20GMT	https://nyska.webflow.io/team/maya	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/maya.html	(from https://nyska.webflow.io/)
20:31:59	70515/70515	---M--	200	added ('OK')	image/jpeg	etag:%221935dc47d044af000ee161fde1a391e9%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5695bf73ebd5ec58a9ad_605662de06fa6299494bebff_pexels-sinitta-leunen-5014210%203%20(1)%20(1).jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5695bf73ebd5ec58a9ad_605662de06fa6299494bebff_pexels-sinitta-leunen-5014210%203%20(1)%20(1).jpg	(from https://nyska.webflow.io/)
20:31:59	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2028%20Dec%202021%2015:01:59%20GMT	https://nyska.webflow.io/team/alan	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/alan	(from https://nyska.webflow.io/)
20:31:59	71522/71522	---M--	200	added ('OK')	image/jpeg	etag:%22f23ad9fcb787f5ea09e45d3cc24d9505%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5730b8a1757924815ea2_photo-1610902188765-fcdeff499d75%201%20(1).jpg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/60ed5730b8a1757924815ea2_photo-1610902188765-fcdeff499d75%201%20(1).jpg	(from https://nyska.webflow.io/)
20:31:59	20381/20381	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:01:59%20GMT	https://nyska.webflow.io/post/designers-who-changed-the-web	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/post/designers-who-changed-the-web.html	(from https://nyska.webflow.io/)
20:32:00	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:00%20GMT	https://nyska.webflow.io/post/14-common-misconceptions-about-web-design	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/post/14-common-misconceptions-about-web-design	(from https://nyska.webflow.io/)
20:32:00	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:00%20GMT	https://nyska.webflow.io/post/10-quick-tips-about-blogging	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/post/10-quick-tips-about-blogging	(from https://nyska.webflow.io/)
20:32:00	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:00%20GMT	https://nyska.webflow.io/case-studies	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies	(from https://nyska.webflow.io/)
20:32:01	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:01%20GMT	https://nyska.webflow.io/license-page	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/license-page	(from https://nyska.webflow.io/)
20:32:01	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=6055e17ce08cca9c6f339e49	E:/Web%20Development/new%20webs/nyska/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8885a.js	(from https://nyska.webflow.io/)
20:32:02	282034/282034	---M-Z	200	added ('OK')	text/javascript	etag:%223d8f7b0d913f788da31fabba3b35162e%22	https://assets.website-files.com/6055e17ce08cca9c6f339e49/js/webflow.258193215.js	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/6055e17ce08cca9c6f339e49/js/webflow.258193215.js	(from https://nyska.webflow.io/)
20:32:02	61863/61863	---M--	200	added ('OK')	image/jpeg	etag:%221445912f2fa250cb186d72fed15d77aa%22	https://assets.website-files.com/6055e17ce08cca9c6f339e49/60ec8c091e108b16d744d30b_pexels-photo-6140672%201%20(2)%20(1)%20(1)%20(1).jpg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/6055e17ce08cca9c6f339e49/60ec8c091e108b16d744d30b_pexels-photo-6140672%201%20(2)%20(1)%20(1)%20(1).jpg	(from https://nyska.webflow.io/about)
20:32:02	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:02%20GMT	https://nyska.webflow.io/references/they-took-my-brand-to-the-next-level-4	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/references/they-took-my-brand-to-the-next-level-4	(from https://nyska.webflow.io/about)
20:32:02	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:02%20GMT	https://nyska.webflow.io/references/they-took-my-brand-to-the-next-level-3	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/references/they-took-my-brand-to-the-next-level-3	(from https://nyska.webflow.io/about)
20:32:03	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:03%20GMT	https://nyska.webflow.io/references/they-took-my-brand-to-the-next-level-2	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/references/they-took-my-brand-to-the-next-level-2	(from https://nyska.webflow.io/about)
20:32:03	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:03%20GMT	https://nyska.webflow.io/references/they-took-my-brand-to-the-next-level	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/references/they-took-my-brand-to-the-next-level	(from https://nyska.webflow.io/about)
20:32:03	67603/67603	---M--	200	added ('OK')	image/jpeg	etag:%224c70164b7af963194bf624a5f61d6b1b%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f33a0ef79d65ea6b2f9c9_602639453b4948a5525cc42a_woldie-2.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f33a0ef79d65ea6b2f9c9_602639453b4948a5525cc42a_woldie-2.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:04	71170/71170	---M--	200	added ('OK')	image/jpeg	etag:%220fbac206a52a659e3805eaa8ef80e9d3%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f33a3343bd785835651d8_602639451d7b52ac8c33d5e0_woldie-3.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f33a3343bd785835651d8_602639451d7b52ac8c33d5e0_woldie-3.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:04	76633/76633	---M--	200	added ('OK')	image/jpeg	etag:%223ae25b287b44f57983e0fc928b704a3c%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50f20c9dff6c8fbd7a25_5f934c1d3c3f1062e0dbfbf5_functionity-2.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50f20c9dff6c8fbd7a25_5f934c1d3c3f1062e0dbfbf5_functionity-2.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:04	43257/43257	---M--	200	added ('OK')	image/jpeg	etag:%22a5f0593fe2e656df6730467e0b2f8456%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50f423692b4422769702_5f934c1cc981fb3da79df7c4_functionity-4.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50f423692b4422769702_5f934c1cc981fb3da79df7c4_functionity-4.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:04	76477/76477	---M--	200	added ('OK')	image/jpeg	etag:%227a19845800b84002d2c5bb66d6955584%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50c0db9ddcaf148da924_5fc6743255e5b937a9ad2add_tuido2.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50c0db9ddcaf148da924_5fc6743255e5b937a9ad2add_tuido2.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:05	67386/67386	---M--	200	added ('OK')	image/jpeg	etag:%22c36e2b139e5b4ddfe8a3ccfb623eeb49%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50c27fdaa486775be5ae_5fc67432bdd770306f4e0dd0_tuido3.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f50c27fdaa486775be5ae_5fc67432bdd770306f4e0dd0_tuido3.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:05	42129/42129	---M--	200	added ('OK')	image/jpeg	etag:%22504f04b489b6226e9ee9ff93976d064d%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f511072911403cc327c4d_5f6286a08ae5514da100c54d_churchy-2.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f511072911403cc327c4d_5f6286a08ae5514da100c54d_churchy-2.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:05	68338/68338	---M--	200	added ('OK')	image/jpeg	etag:%2219f194438bcc9d67382abcd634940f5a%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f51128c5edccdd08e6616_5f6286a0de12ba4bd7fbc267_churchy-3.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f51128c5edccdd08e6616_5f6286a0de12ba4bd7fbc267_churchy-3.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:05	81078/81078	---M--	200	added ('OK')	image/jpeg	etag:%223aa7fcaaf9726a1c9bb5ee9b455e1f96%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f51501d2984b5ea357e01_5ea86019a8517d441f467a59_hotely-2.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f51501d2984b5ea357e01_5ea86019a8517d441f467a59_hotely-2.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:06	64365/64365	---M--	200	added ('OK')	image/jpeg	etag:%22bf742423ac3e178af6eb08a2891ea5d9%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5153007f8683e3743676_5ea8601e598f9a5b8e051f4a_hotely-3.jpeg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5153007f8683e3743676_5ea8601e598f9a5b8e051f4a_hotely-3.jpg	(from https://nyska.webflow.io/case-studies-slider)
20:32:06	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:06%20GMT	https://nyska.webflow.io/services	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/services	(from https://nyska.webflow.io/)
20:32:07	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:07%20GMT	https://nyska.webflow.io/style-guide	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/style-guide	(from https://nyska.webflow.io/)
20:32:07	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:07%20GMT	https://nyska.webflow.io/team-categories	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team-categories	(from https://nyska.webflow.io/)
20:32:07	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:07%20GMT	https://nyska.webflow.io/career	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/career	(from https://nyska.webflow.io/)
20:32:07	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:07%20GMT	https://nyska.webflow.io/blog	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/blog	(from https://nyska.webflow.io/)
20:32:07	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:07%20GMT	https://nyska.webflow.io/contact	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/contact	(from https://nyska.webflow.io/)
20:32:08	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/case-studies/functionity	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/functionity	(from https://nyska.webflow.io/)
20:32:08	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/case-studies/churchy	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/churchy	(from https://nyska.webflow.io/)
20:32:08	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/case-studies/hotely	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/case-studies/hotely	(from https://nyska.webflow.io/)
20:32:08	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/post/7-things-about-web-design-your-boss-wants-to-know	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/post/7-things-about-web-design-your-boss-wants-to-know	(from https://nyska.webflow.io/team/mac)
20:32:08	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/team/karen	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/karen	(from https://nyska.webflow.io/)
20:32:08	20397/20397	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/post/20-myths-about-web-design	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/post/20-myths-about-web-design.html	(from https://nyska.webflow.io/team/olivia)
20:32:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2028%20Dec%202021%2015:02:09%20GMT	https://nyska.webflow.io/team/alan	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/alan.html	(from https://nyska.webflow.io/)
20:32:09	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Tue,%2028%20Dec%202021%2015:02:08%20GMT	https://nyska.webflow.io/team/claudia	E:/Web%20Development/new%20webs/nyska/nyska.webflow.io/team/claudia	(from https://nyska.webflow.io/)
20:32:09	104668/104668	---M--	200	added ('OK')	image/jpeg	etag:%2215b7133b7a61f486dd58324a93173076%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f30b72627939265384a_1616863024122-image17.jpg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f30b72627939265384a_1616863024122-image17.jpg	(from https://nyska.webflow.io/post/designers-who-changed-the-web)
20:32:10	135571/135571	---M--	200	added ('OK')	image/jpeg	etag:%226a7c0b1870bd91366cf5139e81460ddc%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f30729114d7b33300e7_1616863024171-image11.jpg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f30729114d7b33300e7_1616863024171-image11.jpg	(from https://nyska.webflow.io/post/designers-who-changed-the-web)
20:32:11	39036/39036	---M--	200	added ('OK')	image/jpeg	etag:%227f07c7236c77253575406de38b519390%22	https://assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f305fb1190aeb6f0aa9_1616863024169-image8.jpg	E:/Web%20Development/new%20webs/nyska/assets.website-files.com/605631f6b7451c1fb37f8b2b/605f5f305fb1190aeb6f0aa9_1616863024169-image8.jpg	(from https://nyska.webflow.io/post/designers-who-changed-the-web)
