date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:30	54999/54999	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:28%20GMT	https://zero-design-template.webflow.io/blog-page/blog-3	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/blog-page/blog-3.html	(from https://zero-design-template.webflow.io/)
15:20:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:29%20GMT	https://zero-design-template.webflow.io/shop-page/shop-1	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/shop-page/shop-1	(from https://zero-design-template.webflow.io/)
15:20:31	52436/52436	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:29%20GMT	https://zero-design-template.webflow.io/shop-page/shop-2	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/shop-page/shop-2.html	(from https://zero-design-template.webflow.io/)
15:20:31	62897/62897	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:29%20GMT	https://zero-design-template.webflow.io/more-page/work	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/more-page/work.html	(from https://zero-design-template.webflow.io/)
15:20:31	114838/114838	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:30%20GMT	https://zero-design-template.webflow.io/more-page/careers	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/more-page/careers.html	(from https://zero-design-template.webflow.io/)
15:20:32	62159/62159	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:30%20GMT	https://zero-design-template.webflow.io/post/what-does-it-mean-to-tailor-a-packaging-solution	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/post/what-does-it-mean-to-tailor-a-packaging-solution.html	(from https://zero-design-template.webflow.io/)
15:20:32	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:30%20GMT	https://zero-design-template.webflow.io/project/mood-festival	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/project/mood-festival	(from https://zero-design-template.webflow.io/)
15:20:32	54786/54786	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:31%20GMT	https://zero-design-template.webflow.io/careers-tag/retail-operation-menager	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/careers-tag/retail-operation-menager.html	(from https://zero-design-template.webflow.io/)
15:20:33	62901/62901	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:31%20GMT	https://zero-design-template.webflow.io/product/zero-shirt	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/product/zero-shirt.html	(from https://zero-design-template.webflow.io/)
15:20:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:31%20GMT	https://zero-design-template.webflow.io/more-page/coming-soon	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/more-page/coming-soon	(from https://zero-design-template.webflow.io/)
15:20:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:32%20GMT	https://zero-design-template.webflow.io/404	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/404	(from https://zero-design-template.webflow.io/)
15:20:34	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:32%20GMT	https://zero-design-template.webflow.io/401	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/401	(from https://zero-design-template.webflow.io/)
15:20:34	50475/50475	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:33%20GMT	https://zero-design-template.webflow.io/more-page/privacy-policy	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/more-page/privacy-policy.html	(from https://zero-design-template.webflow.io/)
15:20:34	50495/50495	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:33%20GMT	https://zero-design-template.webflow.io/more-page/terms-and-condition	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/more-page/terms-and-condition.html	(from https://zero-design-template.webflow.io/)
15:20:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:33%20GMT	https://zero-design-template.webflow.io/checkout	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/checkout	(from https://zero-design-template.webflow.io/)
15:20:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:34%20GMT	https://zero-design-template.webflow.io/%22https://assets.website-files.com/60eede95d5512e2a55b9e7da/60f02ef277cf174f4ee2f05a_Pexels-Mart-Production-7767334-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/_https_/assets.website-files.com/60eede95d5512e2a55b9e7da/60f02ef277cf174f4ee2f05a_Pexels-Mart-Production-7767334-1-poster-00001.jpg_	(from https://zero-design-template.webflow.io/)
15:20:36	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:34%20GMT	https://zero-design-template.webflow.io/%22https://assets.website-files.com/60eede95d5512e2a55b9e7da/60f02ea47c05c147ad30b2a8_Production%20Id%205192068-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/_https_/assets.website-files.com/60eede95d5512e2a55b9e7da/60f02ea47c05c147ad30b2a8_Production%20Id%205192068-1-poster-00001.jpg_	(from https://zero-design-template.webflow.io/)
15:20:36	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:35%20GMT	https://zero-design-template.webflow.io/%22https://assets.website-files.com/60eede95d5512e2a55b9e7da/60f02edf7c05c1211730b304_Production%20Id%205192101-1-poster-00001.jpg%22	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/_https_/assets.website-files.com/60eede95d5512e2a55b9e7da/60f02edf7c05c1211730b304_Production%20Id%205192101-1-poster-00001.jpg_	(from https://zero-design-template.webflow.io/)
15:20:38	521139/521139	---M--	200	added ('OK')	image/jpeg	etag:%22bece3e2cb880dc47cf8902991c565479%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa45664bc26d4_description2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa45664bc26d4_description2.jpg	(from https://zero-design-template.webflow.io/)
15:20:38	179461/179461	---M--	200	added ('OK')	image/jpeg	etag:%22d92288c02f24efb575775b9050c3d76d%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa47c37bc2694_landing1.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa47c37bc2694_landing1.jpg	(from https://zero-design-template.webflow.io/)
15:20:39	132955/132955	---M--	200	added ('OK')	image/jpeg	etag:%229fa1e1a9b98613fb9026c1dbbf6e4558%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d979bc2695_landing2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d979bc2695_landing2.jpg	(from https://zero-design-template.webflow.io/)
15:20:39	160546/160546	---M--	200	added ('OK')	image/jpeg	etag:%22cfca0f5cf391733857b630b44ddbd686%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4986fbc2697_landing4.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4986fbc2697_landing4.jpg	(from https://zero-design-template.webflow.io/)
15:20:39	233467/233467	---M--	200	added ('OK')	image/jpeg	etag:%22a0ffbfcac9bedf7383091a71efd39419%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa48b26bc2696_landing3.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa48b26bc2696_landing3.jpg	(from https://zero-design-template.webflow.io/)
15:20:40	192034/192034	---M--	200	added ('OK')	image/jpeg	etag:%22d1f368d767cc44af4f5ee0110fb66833%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa42f5cbc2698_about1.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa42f5cbc2698_about1.jpg	(from https://zero-design-template.webflow.io/)
15:20:40	131330/131330	---M--	200	added ('OK')	image/jpeg	etag:%2246245c92ffc6211b4aa1ae1dfc2b0ad5%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa45369bc2699_about2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa45369bc2699_about2.jpg	(from https://zero-design-template.webflow.io/)
15:20:40	116295/116295	---M--	200	added ('OK')	image/jpeg	etag:%229bec8948e7454d79d29e24e1f46411f6%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4f5c3bc269a_contact1.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4f5c3bc269a_contact1.jpg	(from https://zero-design-template.webflow.io/)
15:20:40	189524/189524	---M--	200	added ('OK')	image/jpeg	etag:%2222098439177b52c4221f0887426f94d2%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4c18fbc269b_contact2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4c18fbc269b_contact2.jpg	(from https://zero-design-template.webflow.io/)
15:20:41	97756/97756	---M--	200	added ('OK')	image/jpeg	etag:%22d397f7904acf4c836999cb6bce9b1f40%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/614b42af1e085a4e9324801b_contact3.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/614b42af1e085a4e9324801b_contact3.jpg	(from https://zero-design-template.webflow.io/)
15:20:41	397463/397463	---M--	200	added ('OK')	image/jpeg	etag:%22b4831426dfe7a25d136c8d46ee10ea4a%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4a245bc269c_team.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4a245bc269c_team.jpg	(from https://zero-design-template.webflow.io/)
15:20:41	100740/100740	---M--	200	added ('OK')	image/jpeg	etag:%22bf6b88be9b8cc4adf3fff603087eae3f%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4fae9bc26b0_faq.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4fae9bc26b0_faq.jpg	(from https://zero-design-template.webflow.io/)
15:20:42	173493/173493	---M--	200	added ('OK')	image/jpeg	etag:%22eacaa8e049181a95da6d10e3a18561b3%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa42b9abc26af_work.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa42b9abc26af_work.jpg	(from https://zero-design-template.webflow.io/)
15:20:42	170580/170580	---M--	200	added ('OK')	image/jpeg	etag:%229b0abc00ff85e83a407dba2964ed6a89%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4f239bc26ac_blog1.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4f239bc26ac_blog1.jpg	(from https://zero-design-template.webflow.io/)
15:20:43	393651/393651	---M--	200	added ('OK')	image/jpeg	etag:%22c0896abe12bbcf6dfcc5e74717e0c2b3%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa470a3bc26a3_blog2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa470a3bc26a3_blog2.jpg	(from https://zero-design-template.webflow.io/)
15:20:43	120755/120755	---M--	200	added ('OK')	image/jpeg	etag:%22ec7ffaf0519f02370d07da3966ff674f%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/614b42dfaf7ec5e11ec9348b_blog3.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/614b42dfaf7ec5e11ec9348b_blog3.jpg	(from https://zero-design-template.webflow.io/)
15:20:43	90880/90880	---M--	200	added ('OK')	image/jpeg	etag:%229b70ca7e3dd20d55942a0b28682f6976%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4550ebc26a4_shop1.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4550ebc26a4_shop1.jpg	(from https://zero-design-template.webflow.io/)
15:20:43	144724/144724	---M--	200	added ('OK')	image/jpeg	etag:%22b3e50b039e7c219591f9007d68cb89cd%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d97ebc26a5_shop2.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d97ebc26a5_shop2.jpg	(from https://zero-design-template.webflow.io/)
15:20:44	202746/202746	---M--	200	added ('OK')	image/jpeg	etag:%229135c6cb872a4bb607617e984a319694%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa436aabc26a8_crrers.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa436aabc26a8_crrers.jpg	(from https://zero-design-template.webflow.io/)
15:20:44	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:42%20GMT	https://zero-design-template.webflow.io/product/zero-bag	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/product/zero-bag	(from https://zero-design-template.webflow.io/)
15:20:44	118336/118336	---M--	200	added ('OK')	image/jpeg	etag:%223ae63127991c1e4f028040680592a547%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa49835bc26a6_singleproduct.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa49835bc26a6_singleproduct.jpg	(from https://zero-design-template.webflow.io/)
15:20:45	61831/61831	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:43%20GMT	https://zero-design-template.webflow.io/post/bicycle-on-the-web	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/post/bicycle-on-the-web.html	(from https://zero-design-template.webflow.io/)
15:20:45	199527/199527	---M--	200	added ('OK')	image/jpeg	etag:%22bb34897e87ed43dd98eed63f3f1d4dc5%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4663ebc26a7_singlepost.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4663ebc26a7_singlepost.jpg	(from https://zero-design-template.webflow.io/)
15:20:45	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:44%20GMT	https://zero-design-template.webflow.io/careers/creative	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/careers/creative	(from https://zero-design-template.webflow.io/)
15:20:46	80225/80225	---M--	200	added ('OK')	image/jpeg	etag:%22761e0c6bd0178de50bb9fb762769a32f%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4fde9bc26ad_singlecareers.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4fde9bc26ad_singlecareers.jpg	(from https://zero-design-template.webflow.io/)
15:20:46	53087/53087	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Nov%202021%2009:50:44%20GMT	https://zero-design-template.webflow.io/project/cora-collins	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/project/cora-collins.html	(from https://zero-design-template.webflow.io/)
15:20:47	350900/350900	---M--	200	added ('OK')	image/jpeg	etag:%229fa45af4ab4e7261ba7ec1e46e003137%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d477bc26a2_singlework.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d477bc26a2_singlework.jpg	(from https://zero-design-template.webflow.io/)
15:20:47	161990/161990	---M--	200	added ('OK')	image/jpeg	etag:%2241575f97ea60fd117dfebfa62a827318%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa44a19bc26a9_comingsoon.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa44a19bc26a9_comingsoon.jpg	(from https://zero-design-template.webflow.io/)
15:20:47	112297/112297	---M--	200	added ('OK')	image/jpeg	etag:%22a7cea227d5c2d48a2b477e5884ca938f%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa48f0abc26ae_404.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa48f0abc26ae_404.jpg	(from https://zero-design-template.webflow.io/)
15:20:47	286323/286323	---M--	200	added ('OK')	image/jpeg	etag:%226a6277ff9d2dedf13974e2cc14d02c58%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa405d4bc26aa_password.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa405d4bc26aa_password.jpg	(from https://zero-design-template.webflow.io/)
15:20:48	669311/669311	---M--	200	added ('OK')	image/jpeg	etag:%224d15223cf4a63c1fa846163ae0b4fa5c%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4341fbc26ab_privacy.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4341fbc26ab_privacy.jpg	(from https://zero-design-template.webflow.io/)
15:20:48	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:47%20GMT	https://zero-design-template.webflow.io/utility/licensing	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/utility/licensing	(from https://zero-design-template.webflow.io/)
15:20:48	657538/657538	---M--	200	added ('OK')	image/jpeg	etag:%22412d6456a2f090631eef38213804771c%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d83dbc26b1_terms.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa4d83dbc26b1_terms.jpg	(from https://zero-design-template.webflow.io/)
15:20:49	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Mon,%2022%20Nov%202021%2009:50:47%20GMT	https://zero-design-template.webflow.io/utility/style-guide	E:/Web%20Development/new%20webs/zero%20design/zero-design-template.webflow.io/utility/style-guide	(from https://zero-design-template.webflow.io/)
15:20:49	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=613f07ccd12aa4000cbc257a	E:/Web%20Development/new%20webs/zero%20design/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c800c2.js	(from https://zero-design-template.webflow.io/)
15:20:50	2283571/2283571	---M-Z	200	added ('OK')	text/javascript	etag:%220fb19454c066c1026970306f7de633c6%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/js/webflow.4fb55893a.js	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/js/webflow.4fb55893a.js	(from https://zero-design-template.webflow.io/)
15:20:50	56697/56697	---M--	200	added ('OK')	image/jpeg	etag:%22ed80f44cdbff34f9d22464562b7eb372%22	https://assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa44cb9bc266c_blog5.jpg	E:/Web%20Development/new%20webs/zero%20design/assets.website-files.com/613f07ccd12aa4000cbc257a/613f07ccd12aa44cb9bc266c_blog5.jpg	(from https://assets.website-files.com/613f07ccd12aa4000cbc257a/css/zero-design-template.webflow.c3bf56b2e.css)
